1077173438	20221221	202212	2022	2022.9616	USA	UNITED STATES	USA								IRQ	IRAQ	IRQ								0	013	013	01	1	0.4	1	1	1	-8.40543881334982	1	Iraq	IZ	IZ		33	44	IZ	1	Iraq	IZ	IZ		33	44	IZ	1	Iraq	IZ	IZ		33	44	IZ	20221221193000	https://www.goerie.com/story/news/crime/2022/12/21/erie-man-gets-probation-ordered-to-pay-victims-in-theft-spree/69741213007/
1077173439	20221221	202212	2022	2022.9616	USA	UNITED STATES	USA								JUD	LAWYER						JUD			0	011	011	01	1	-0.1	4	1	4	-6.75039246467818	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20221221193000	https://www.cbc.ca/news/business/ftx-founder-extradition-1.6693919
1077173440	20221221	202212	2022	2022.9616	USA	UNITED STATES	USA								JUD	LAWYER						JUD			0	124	124	12	3	-4.0	4	1	4	-6.75039246467818	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20221221193000	https://www.cbc.ca/news/business/ftx-founder-extradition-1.6693919
1077173441	20221221	202212	2022	2022.9616	USA	TEXAS	USA								JUD	JUDGE						JUD			1	172	172	17	4	-5.0	10	1	10	-3.29218106995885	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	20221221193000	https://bearingarms.com/camedwards/2022/12/21/texas-wont-appeal-judges-ruling-striking-down-ban-on-carry-for-young-adults-n65513
1077173442	20221221	202212	2022	2022.9616	USA	MICHIGAN	USA								KHM	CAMBODIAN	KHM								1	043	043	04	1	2.8	4	1	4	-0.78277886497064	2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	1	Cambodia	CB	CB		13	105	CB	2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	20221221193000	https://www.thewrap.com/best-documentaries-2022/
1077173443	20221221	202212	2022	2022.9616	USA	UNITED STATES	USA								KHM	CAMBODIA	KHM								1	043	043	04	1	2.8	1	1	1	-0.78277886497064	2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	1	Cambodia	CB	CB		13	105	CB	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20221221193000	https://www.thewrap.com/best-documentaries-2022/
1077173444	20221221	202212	2022	2022.9616	USA	MICHIGAN	USA								KHM	CAMBODIAN	KHM								1	043	043	04	1	2.8	1	1	1	-0.78277886497064	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20221221193000	https://www.thewrap.com/best-documentaries-2022/
1077173445	20221221	202212	2022	2022.9616	USA	UNITED STATES	USA								LEG	CONGRESS						LEG			0	010	010	01	1	0.0	3	1	3	3.32326283987915	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20221221193000	https://www.newsweek.com/zelensky-us-visit-underscores-risk-americans-souring-war-1768874
1077173446	20221221	202212	2022	2022.9616	USA	UNITED STATES	USA								LEG	LEGISLATURE						LEG			0	010	010	01	1	0.0	4	1	4	-0.47619047619048	2	Mississippi, United States	US	USMS		32.7673	-89.6812	MS	2	Mississippi, United States	US	USMS		32.7673	-89.6812	MS	2	Mississippi, United States	US	USMS		32.7673	-89.6812	MS	20221221193000	https://www.clarionledger.com/story/news/politics/2022/12/21/mississippi-lt-gov-delbert-hosemann-2023-session-priorities-legislative/69747926007/
1077173447	20221221	202212	2022	2022.9616	USA	UNITED STATES	USA								LEG	CONGRESS						LEG			0	036	036	03	1	4.0	4	1	4	3.32326283987915	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20221221193000	https://www.newsweek.com/zelensky-us-visit-underscores-risk-americans-souring-war-1768874
1077173448	20221221	202212	2022	2022.9616	USA	UNITED STATES	USA								LEG	SENATE						LEG			0	046	046	04	1	7.0	4	1	4	-0.47619047619048	2	Mississippi, United States	US	USMS		32.7673	-89.6812	MS	2	Mississippi, United States	US	USMS		32.7673	-89.6812	MS	2	Mississippi, United States	US	USMS		32.7673	-89.6812	MS	20221221193000	https://www.clarionledger.com/story/news/politics/2022/12/21/mississippi-lt-gov-delbert-hosemann-2023-session-priorities-legislative/69747926007/
1077173449	20221221	202212	2022	2022.9616	USA	MISSISSIPPI	USA								LEG	SENATE						LEG			1	172	172	17	4	-5.0	4	1	4	-0.47619047619048	2	Mississippi, United States	US	USMS		32.7673	-89.6812	MS	2	Mississippi, United States	US	USMS		32.7673	-89.6812	MS	2	Mississippi, United States	US	USMS		32.7673	-89.6812	MS	20221221193000	https://www.clarionledger.com/story/news/politics/2022/12/21/mississippi-lt-gov-delbert-hosemann-2023-session-priorities-legislative/69747926007/
1077173450	20221221	202212	2022	2022.9616	USA	UNITED STATES	USA								MED	MEDIA						MED			1	010	010	01	1	0.0	2	1	2	1.953125	2	Texas, United States	US	USTX		31.106	-97.6475	TX	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20221221193000	https://www.arkansasbusiness.com/article/142693/sanders-names-trump-white-house-veteran-as-communications-chief
1077173451	20221221	202212	2022	2022.9616	USA	UNITED STATES	USA								MED	MEDIA						MED			1	030	030	03	1	4.0	4	1	4	-3.92749244712991	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20221221193000	https://www.thewrap.com/gutfeld-january-6-riot-civil-war-comparisons-clip/
1077173452	20221221	202212	2022	2022.9616	USA	UNITED STATES	USA								MED	MEDIA						MED			1	062	062	06	2	7.4	2	1	2	3.17258883248731	3	San Diego, California, United States	US	USCA	CA073	32.7153	-117.157	1661377	2	California, United States	US	USCA		36.17	-119.746	CA	3	San Diego, California, United States	US	USCA		32.7153	-117.157	1661377	20221221193000	https://azbigmedia.com/business/quarles-joins-forces-with-paul-plevin-expands-into-california/
1077173453	20221221	202212	2022	2022.9616	USA	CALIFORNIA	USA								MED	MEDIA						MED			1	062	062	06	2	7.4	6	1	6	3.17258883248731	2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	20221221193000	https://azbigmedia.com/business/quarles-joins-forces-with-paul-plevin-expands-into-california/
1077173454	20221221	202212	2022	2022.9616	USA	MICHIGAN	USA								MEX	MEXICAN	MEX								1	043	043	04	1	2.8	2	1	2	-0.78277886497064	2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	20221221193000	https://www.thewrap.com/best-documentaries-2022/
1077173455	20221221	202212	2022	2022.9616	USA	UNITED STATES	USA								MEX	MEXICAN	MEX								1	043	043	04	1	2.8	1	1	1	-0.78277886497064	2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20221221193000	https://www.thewrap.com/best-documentaries-2022/
1077173456	20221221	202212	2022	2022.9616	USA	UNITED STATES	USA								MIL	MILITARY						MIL			1	033	033	03	1	5.2	4	1	4	1.69491525423728	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20221221193000	https://news.yahoo.com/us-provides-ukraine-us-1-171425532.html
1077173457	20221221	202212	2022	2022.9616	USA	COLUMBUS	USA								MIL	NAVY						MIL			1	051	051	05	1	3.4	5	1	5	4.7244094488189	2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	20221221193000	https://www.jacksonprogress-argus.com/news/knights-of-columbus-honor-veterans-navy-jrotc-members/article_20a0ff94-7faf-11ed-b8cb-7f57de2ec471.html
1077173458	20221221	202212	2022	2022.9616	USA	UNITED STATES	USA								PHL	PHILIPPINE	PHL								1	010	010	01	1	0.0	1	1	1	-2.24	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	1	Philippines	RP	RP		13	122	RP	1	Brazil	BR	BR		-10	-55	BR	20221221193000	https://www.naturalnews.com/2022-12-21-social-media-facebook-twitter-infested-cia-fbi.html
1077173459	20221221	202212	2022	2022.9616	USA	UNITED STATES	USA								PHL	PHILIPPINE	PHL								1	010	010	01	1	0.0	1	1	1	-2.24	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	1	Ukraine	UP	UP		49	32	UP	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20221221193000	https://www.naturalnews.com/2022-12-21-social-media-facebook-twitter-infested-cia-fbi.html
1077173460	20221221	202212	2022	2022.9616	USA	UNITED STATES	USA								PHL	PHILIPPINE	PHL								1	1721	172	17	4	-5.0	1	1	1	-2.24	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	1	Philippines	RP	RP		13	122	RP	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20221221193000	https://www.naturalnews.com/2022-12-21-social-media-facebook-twitter-infested-cia-fbi.html
1077173461	20221221	202212	2022	2022.9616	USA	UNITED STATES	USA								PHL	PHILIPPINE	PHL								1	1721	172	17	4	-5.0	1	1	1	-2.24	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	1	Ukraine	UP	UP		49	32	UP	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20221221193000	https://www.naturalnews.com/2022-12-21-social-media-facebook-twitter-infested-cia-fbi.html
1077173462	20221221	202212	2022	2022.9616	USA	UNITED STATES	USA								RUS	RUSSIA	RUS								0	194	194	19	4	-10.0	2	1	2	-1.35135135135135	1	Ukraine	UP	UP		49	32	UP	1	Ukraine	UP	UP		49	32	UP	1	Ukraine	UP	UP		49	32	UP	20221221193000	https://www.kten.com/story/47997141/zelensky-arrives-in-us-to-start-dramatic-meeting-with-biden-before-speech-to-congress
1077173463	20221221	202212	2022	2022.9616	USA	UNITED STATES	USA								UKR	UKRAINE	UKR								0	020	020	02	1	3.0	1	1	1	-0.23584905660378	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Bakhmut, Donets'ka Oblast', Ukraine	UP	UP05	28556	48.5956	37.9999	-1034612	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20221221193000	https://www.itv.com/news/2022-12-21/volodymyr-zelenskyy-visits-us-to-meet-joe-biden-on-first-foreign-trip-since-war
1077173464	20221221	202212	2022	2022.9616	USA	UNITED STATES	USA								UKR	UKRAINE	UKR								1	040	040	04	1	1.0	4	4	4	-0.947521865889219	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20221221193000	https://www.whas11.com/article/news/nation-world/zelenskyy-congress-biden/507-c68ab5a3-c21c-468d-9c08-229253cb3b75
1077173465	20221221	202212	2022	2022.9616	USA	UNITED STATES	USA								UKR	UKRAINE	UKR								1	040	040	04	1	1.0	8	4	8	-0.947521865889219	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	4	Bakhmut, Donets'ka Oblast', Ukraine	UP	UP05	28556	48.5956	37.9999	-1034612	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20221221193000	https://www.whas11.com/article/news/nation-world/zelenskyy-congress-biden/507-c68ab5a3-c21c-468d-9c08-229253cb3b75
1077173466	20221221	202212	2022	2022.9616	USA	UNITED STATES	USA								UKR	UKRAINE	UKR								0	043	043	04	1	2.8	1	1	1	-0.23584905660378	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Bakhmut, Donets'ka Oblast', Ukraine	UP	UP05	28556	48.5956	37.9999	-1034612	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20221221193000	https://www.itv.com/news/2022-12-21/volodymyr-zelenskyy-visits-us-to-meet-joe-biden-on-first-foreign-trip-since-war
1077173467	20221221	202212	2022	2022.9616	USA	WASHINGTON	USA								UKR	UKRAINE	UKR								1	043	043	04	1	2.8	1	1	1	-1.35135135135135	4	Przemysl, Podkarpackie, Poland	PL	PL80	24485	49.7825	22.7923	-524021	1	Ukraine	UP	UP		49	32	UP	1	Ukraine	UP	UP		49	32	UP	20221221193000	https://www.kten.com/story/47997141/zelensky-arrives-in-us-to-start-dramatic-meeting-with-biden-before-speech-to-congress
1077173468	20221221	202212	2022	2022.9616	USA	UNITED STATES	USA								UKR	UKRAINE	UKR								1	051	051	05	1	3.4	2	1	2	0.48076923076923	2	Utah, United States	US	USUT		40.1135	-111.854	UT	2	Kentucky, United States	US	USKY		37.669	-84.6514	KY	2	Kentucky, United States	US	USKY		37.669	-84.6514	KY	20221221193000	https://www.sandiegouniontribune.com/news/nation-world/story/2022-12-21/senate-confirms-new-u-s-ambassador-to-russia
1077173469	20221221	202212	2022	2022.9616	USA	UTAH	USA								UKR	UKRAINE	UKR								1	051	051	05	1	3.4	8	1	8	0.48076923076923	2	Utah, United States	US	USUT		40.1135	-111.854	UT	1	Ukraine	UP	UP		49	32	UP	1	Ukraine	UP	UP		49	32	UP	20221221193000	https://www.sandiegouniontribune.com/news/nation-world/story/2022-12-21/senate-confirms-new-u-s-ambassador-to-russia
1077173470	20221221	202212	2022	2022.9616	USA	THE US	USA								UKR	UKRAINE	UKR								0	060	060	06	2	6.0	2	1	2	0.69605568445476	4	Luhansk, Luhans'ka Oblast', Ukraine	UP	UP14	25090	48.567	39.3171	-1045160	4	Luhansk, Luhans'ka Oblast', Ukraine	UP	UP14	25090	48.567	39.3171	-1045160	4	Luhansk, Luhans'ka Oblast', Ukraine	UP	UP14	25090	48.567	39.3171	-1045160	20221221193000	https://www.ndtv.com/world-news/ukraines-zelenskiy-goes-to-us-seeking-weapons-weapons-and-more-weapons-3627062
1077173471	20221221	202212	2022	2022.9616	USA	THE US	USA								UKR	UKRAINE	UKR								0	060	060	06	2	6.0	8	1	8	0.69605568445476	4	Bakhmut, Nizhegorodskaya Oblast', Russia	RS	RS51	25080	56.043	44.7525	9257971	4	Luhansk, Luhans'ka Oblast', Ukraine	UP	UP14	25090	48.567	39.3171	-1045160	4	Luhansk, Luhans'ka Oblast', Ukraine	UP	UP14	25090	48.567	39.3171	-1045160	20221221193000	https://www.ndtv.com/world-news/ukraines-zelenskiy-goes-to-us-seeking-weapons-weapons-and-more-weapons-3627062
1077173472	20221221	202212	2022	2022.9616	USA	THE US	USA								UKR	UKRAINE	UKR								0	071	071	07	2	7.4	2	1	2	0.69605568445476	4	Luhansk, Luhans'ka Oblast', Ukraine	UP	UP14	25090	48.567	39.3171	-1045160	4	Luhansk, Luhans'ka Oblast', Ukraine	UP	UP14	25090	48.567	39.3171	-1045160	4	Luhansk, Luhans'ka Oblast', Ukraine	UP	UP14	25090	48.567	39.3171	-1045160	20221221193000	https://www.ndtv.com/world-news/ukraines-zelenskiy-goes-to-us-seeking-weapons-weapons-and-more-weapons-3627062
1077173473	20221221	202212	2022	2022.9616	USA	THE US	USA								UKR	UKRAINE	UKR								0	071	071	07	2	7.4	8	1	8	0.69605568445476	4	Bakhmut, Nizhegorodskaya Oblast', Russia	RS	RS51	25080	56.043	44.7525	9257971	4	Luhansk, Luhans'ka Oblast', Ukraine	UP	UP14	25090	48.567	39.3171	-1045160	4	Luhansk, Luhans'ka Oblast', Ukraine	UP	UP14	25090	48.567	39.3171	-1045160	20221221193000	https://www.ndtv.com/world-news/ukraines-zelenskiy-goes-to-us-seeking-weapons-weapons-and-more-weapons-3627062
1077173474	20221221	202212	2022	2022.9616	USA	UNITED STATES	USA								UKR	DONETSK	UKR								0	110	110	11	3	-2.0	1	1	1	-0.23584905660378	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Bakhmut, Donets'ka Oblast', Ukraine	UP	UP05	28556	48.5956	37.9999	-1034612	4	Bakhmut, Donets'ka Oblast', Ukraine	UP	UP05	28556	48.5956	37.9999	-1034612	20221221193000	https://www.itv.com/news/2022-12-21/volodymyr-zelenskyy-visits-us-to-meet-joe-biden-on-first-foreign-trip-since-war
1077173475	20221221	202212	2022	2022.9616	USA	UNITED STATES	USA								UKR	DONETSK	UKR								0	110	110	11	3	-2.0	1	1	1	-0.23584905660378	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	4	Bakhmut, Donets'ka Oblast', Ukraine	UP	UP05	28556	48.5956	37.9999	-1034612	4	Bakhmut, Donets'ka Oblast', Ukraine	UP	UP05	28556	48.5956	37.9999	-1034612	20221221193000	https://www.itv.com/news/2022-12-21/volodymyr-zelenskyy-visits-us-to-meet-joe-biden-on-first-foreign-trip-since-war
1077173476	20221221	202212	2022	2022.9616	USA	UNITED STATES	USA								UKR	UKRAINE	UKR								1	111	111	11	3	-2.0	2	1	2	-2.07900207900208	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	4	Bakhmut, Donets'ka Oblast', Ukraine	UP	UP05	28556	48.5956	37.9999	-1034612	4	Bakhmut, Donets'ka Oblast', Ukraine	UP	UP05	28556	48.5956	37.9999	-1034612	20221221193000	https://www.thehindu.com/news/international/zelenskyy-in-us-to-meet-joe-biden-address-congress-as-war-rages-in-ukraine/article66290370.ece
1077173477	20221221	202212	2022	2022.9616	USA	AMERICAN	USA								UKR	UKRAINE	UKR								0	120	120	12	3	-4.0	1	1	1	3.32326283987915	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20221221193000	https://www.newsweek.com/zelensky-us-visit-underscores-risk-americans-souring-war-1768874
1077173478	20221221	202212	2022	2022.9616	USA	UNITED STATES	USA								UKRGOV	UKRAINE	UKR					GOV			1	042	042	04	1	1.9	2	1	2	1.69491525423728	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	20221221193000	https://news.yahoo.com/us-provides-ukraine-us-1-171425532.html
1077173479	20221221	202212	2022	2022.9616	USA	UNITED STATES OF AMERICA	USA								UKRGOV	UKRAINE	UKR					GOV			1	042	042	04	1	1.9	6	1	6	1.69491525423728	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20221221193000	https://news.yahoo.com/us-provides-ukraine-us-1-171425532.html
1077173480	20221221	202212	2022	2022.9616	USA	UNITED STATES OF AMERICA	USA								UKRGOV	UKRAINE	UKR					GOV			1	051	051	05	1	3.4	2	1	2	1.69491525423728	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20221221193000	https://news.yahoo.com/us-provides-ukraine-us-1-171425532.html
1077173481	20221221	202212	2022	2022.9616	USA	UNITED STATES OF AMERICA	USA								UKRGOV	UKRAINE	UKR					GOV			1	051	051	05	1	3.4	6	1	6	1.69491525423728	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	20221221193000	https://news.yahoo.com/us-provides-ukraine-us-1-171425532.html
1077173482	20221221	202212	2022	2022.9616	USA	UNITED STATES OF AMERICA	USA								UKRGOV	UKRAINE	UKR					GOV			1	051	051	05	1	3.4	2	1	2	1.69491525423728	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20221221193000	https://news.yahoo.com/us-provides-ukraine-us-1-171425532.html
1077173483	20221221	202212	2022	2022.9616	USA	UNITED STATES	USA								USABUS	UNITED STATES	USA					BUS			0	057	057	05	1	8.0	4	1	4	1.24378109452736	2	Hawaii, United States	US	USHI		21.1098	-157.531	HI	2	Hawaii, United States	US	USHI		21.1098	-157.531	HI	2	Hawaii, United States	US	USHI		21.1098	-157.531	HI	20221221193000	https://www.foxbusiness.com/lifestyle/delta-air-lines-offer-free-wi-fi-flights-starting-2023-report
1077173484	20221221	202212	2022	2022.9616	USA	UNITED STATES	USA								USACOP	UNITED STATES	USA					COP			1	084	084	08	2	7.0	8	1	8	-7.91666666666666	3	Bibb County, Georgia, United States	US	USGA	GA021	32.8001	-83.6666	1672039	3	Bibb County, Georgia, United States	US	USGA		32.8001	-83.6666	1672039	3	Bibb County, Georgia, United States	US	USGA		32.8001	-83.6666	1672039	20221221193000	https://www.13wmaz.com/article/news/local/bibb-county-deputy-arrested-after-inappropriate-contact-with-inmate/93-1531b955-63d9-42d8-9b6d-28141527b730
1077173485	20221221	202212	2022	2022.9616	USA	UNITED STATES	USA								USACOP	UNITED STATES	USA					COP			1	112	112	11	3	-2.0	8	1	8	-7.91666666666666	3	Bibb County, Georgia, United States	US	USGA	GA021	32.8001	-83.6666	1672039	3	Bibb County, Georgia, United States	US	USGA		32.8001	-83.6666	1672039	3	Bibb County, Georgia, United States	US	USGA		32.8001	-83.6666	1672039	20221221193000	https://www.13wmaz.com/article/news/local/bibb-county-deputy-arrested-after-inappropriate-contact-with-inmate/93-1531b955-63d9-42d8-9b6d-28141527b730
1077173486	20221221	202212	2022	2022.9616	USA	OREGON	USA								USACOP	UNITED STATES	USA					COP			1	130	130	13	3	-4.4	2	1	2	0.80645161290322	3	Lincoln City, Oregon, United States	US	USOR	OR041	44.9582	-124.018	1158323	3	Lincoln City, Oregon, United States	US	USOR		44.9582	-124.018	1158323	3	Lincoln City, Oregon, United States	US	USOR		44.9582	-124.018	1158323	20221221193000	https://www.northcoastcitizen.com/news_free/oregon-city-police-department-looking-for-missing-endangered-couple/article_8340fcda-20eb-5a02-b9a6-fdc67c4df450.html
1077173487	20221221	202212	2022	2022.9616	USA	LOS ANGELES	USA								USACOP	UNITED STATES	USA					COP			1	1712	171	17	4	-9.2	2	1	2	-3.28151986183075	3	Santa Monica, California, United States	US	USCA	CA037	34.0195	-118.491	1652792	3	Santa Monica, California, United States	US	USCA		34.0195	-118.491	1652792	3	Santa Monica, California, United States	US	USCA		34.0195	-118.491	1652792	20221221193000	https://www.foxnews.com/us/santa-monica-property-owners-post-sign-in-shopping-area-saying-city-not-safe-due-crime-homelessness
1077173488	20221221	202212	2022	2022.9616	USA	UNITED STATES	USA								USACOP	UNITED STATES	USA					COP			1	173	173	17	4	-5.0	8	1	8	-7.91666666666666	3	Bibb County, Georgia, United States	US	USGA	GA021	32.8001	-83.6666	1672039	3	Bibb County, Georgia, United States	US	USGA		32.8001	-83.6666	1672039	3	Bibb County, Georgia, United States	US	USGA		32.8001	-83.6666	1672039	20221221193000	https://www.13wmaz.com/article/news/local/bibb-county-deputy-arrested-after-inappropriate-contact-with-inmate/93-1531b955-63d9-42d8-9b6d-28141527b730
1077173489	20221221	202212	2022	2022.9616	USA	WISCONSIN	USA								USACVL	WISCONSIN	USA					CVL			1	010	010	01	1	0.0	6	1	6	0	2	Wisconsin, United States	US	USWI		44.2563	-89.6385	WI	2	Wisconsin, United States	US	USWI		44.2563	-89.6385	WI	2	Wisconsin, United States	US	USWI		44.2563	-89.6385	WI	20221221193000	https://www.leadertelegram.com/opinion/editorials/our-view-an-opportunity-for-internet-access/article_de7df86a-1db4-5dc9-b27b-713734fbdcd3.html
1077173490	20221221	202212	2022	2022.9616	USA	UNITED STATES	USA								USACVL	UNITED STATES	USA					CVL			1	0871	087	08	2	9.0	8	1	8	-3.28151986183075	3	Santa Monica, California, United States	US	USCA	CA037	34.0195	-118.491	1652792	3	Santa Monica, California, United States	US	USCA		34.0195	-118.491	1652792	3	Santa Monica, California, United States	US	USCA		34.0195	-118.491	1652792	20221221193000	https://www.foxnews.com/us/santa-monica-property-owners-post-sign-in-shopping-area-saying-city-not-safe-due-crime-homelessness
1077173491	20221221	202212	2022	2022.9616	USA	UNITED STATES	USA								USAGOV	THE WHITE HOUSE	USA					GOV			1	020	020	02	1	3.0	4	1	4	-4.10628019323672	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	3	Capitol Hill, District of Columbia, United States	US	USDC		38.889	-77.0003	529313	20221221193000	https://www.gulftoday.ae/opinion/2022/12/21/how-trump-ignored-advisers-spread-election-lies
1077173492	20221221	202212	2022	2022.9616	USA	UNITED STATES	USA								USAGOV	JOE BIDEN	USA					GOV			0	036	036	03	1	4.0	1	1	1	0.69605568445476	3	Capitol Hill, District of Columbia, United States	US	USDC	DC001	38.889	-77.0003	529313	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	3	Capitol Hill, District of Columbia, United States	US	USDC		38.889	-77.0003	529313	20221221193000	https://www.ndtv.com/world-news/ukraines-zelenskiy-goes-to-us-seeking-weapons-weapons-and-more-weapons-3627062
1077173493	20221221	202212	2022	2022.9616	USA	UNITED STATES	USA								USAGOV	UNITED STATES	USA					GOV			1	040	040	04	1	1.0	1	1	1	1.24378109452736	2	Hawaii, United States	US	USHI		21.1098	-157.531	HI	2	Hawaii, United States	US	USHI		21.1098	-157.531	HI	2	Hawaii, United States	US	USHI		21.1098	-157.531	HI	20221221193000	https://www.foxbusiness.com/lifestyle/delta-air-lines-offer-free-wi-fi-flights-starting-2023-report
1077173494	20221221	202212	2022	2022.9616	USA	LOUISIANA	USA								USAGOV	UNITED STATES	USA					GOV			0	0841	084	08	2	7.0	4	1	4	-3.46964064436183	2	Louisiana, United States	US	USLA		31.1801	-91.8749	LA	2	Louisiana, United States	US	USLA		31.1801	-91.8749	LA	2	Louisiana, United States	US	USLA		31.1801	-91.8749	LA	20221221193000	https://www.foxnews.com/politics/court-upholds-injunction-against-biden-covid-19-vaccine-mandate-federal-contractors-three-states
